timestamp,tag,sample_index,repeat_index,folder,gamma,dt,cell_w,cell_h,cell_d,base_density,ppc,grid_x,grid_y,grid_z,steps,predicted_events,predicted_events_ran,measured_He4_final,E_rel_keV,v_rel,sigma_m2,volume,total_time,he4_file
20250923_213721,auto,1,5,auto_s1_ppc7_r5_20250923_213721,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,7,128,128,128,200,279074872862.3095,,278972570822.5594,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc7_r5_20250923_213721/simOutput/He4_energyHistogram_all.dat
20250923_213906,auto,1,6,auto_s1_ppc7_r6_20250923_213906,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,7,128,128,128,200,279074872862.3095,,279062371686.9155,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc7_r6_20250923_213906/simOutput/He4_energyHistogram_all.dat
20250923_214051,auto,1,7,auto_s1_ppc7_r7_20250923_214051,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,7,128,128,128,200,279074872862.3095,,279153072841.2396,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc7_r7_20250923_214051/simOutput/He4_energyHistogram_all.dat
20250923_214236,auto,1,8,auto_s1_ppc7_r8_20250923_214236,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,7,128,128,128,200,279074872862.3095,,279051275902.2859,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc7_r8_20250923_214236/simOutput/He4_energyHistogram_all.dat
20250923_214420,auto,1,9,auto_s1_ppc7_r9_20250923_214420,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,7,128,128,128,200,279074872862.3095,,279143814344.8274,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc7_r9_20250923_214420/simOutput/He4_energyHistogram_all.dat
20250923_214605,auto,1,10,auto_s1_ppc7_r10_20250923_214605,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,7,128,128,128,200,279074872862.3095,,279069532611.5562,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc7_r10_20250923_214605/simOutput/He4_energyHistogram_all.dat
20250923_214750,auto,1,1,auto_s1_ppc8_r1_20250923_214750,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,8,128,128,128,200,279074872862.3095,,279048630419.9639,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc8_r1_20250923_214750/simOutput/He4_energyHistogram_all.dat
20250923_215224,auto,1,2,auto_s1_ppc8_r2_20250923_215224,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,8,128,128,128,200,279074872862.3095,,279092320455.4067,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc8_r2_20250923_215224/simOutput/He4_energyHistogram_all.dat
20250923_215411,auto,1,3,auto_s1_ppc8_r3_20250923_215411,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,8,128,128,128,200,279074872862.3095,,279027774414.2234,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc8_r3_20250923_215411/simOutput/He4_energyHistogram_all.dat
20250923_215557,auto,1,4,auto_s1_ppc8_r4_20250923_215557,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,8,128,128,128,200,279074872862.3095,,279101995965.9941,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc8_r4_20250923_215557/simOutput/He4_energyHistogram_all.dat
20250923_215744,auto,1,5,auto_s1_ppc8_r5_20250923_215744,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,8,128,128,128,200,279074872862.3095,,279118480771.4709,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc8_r5_20250923_215744/simOutput/He4_energyHistogram_all.dat
20250923_215930,auto,1,6,auto_s1_ppc8_r6_20250923_215930,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,8,128,128,128,200,279074872862.3095,,279045763965.0632,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc8_r6_20250923_215930/simOutput/He4_energyHistogram_all.dat
20250923_220117,auto,1,7,auto_s1_ppc8_r7_20250923_220117,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,8,128,128,128,200,279074872862.3095,,279048951970.062,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc8_r7_20250923_220117/simOutput/He4_energyHistogram_all.dat
20250923_220304,auto,1,8,auto_s1_ppc8_r8_20250923_220304,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,8,128,128,128,200,279074872862.3095,,279032119432.887,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc8_r8_20250923_220304/simOutput/He4_energyHistogram_all.dat
20250923_220451,auto,1,9,auto_s1_ppc8_r9_20250923_220451,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,8,128,128,128,200,279074872862.3095,,279003870850.0016,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc8_r9_20250923_220451/simOutput/He4_energyHistogram_all.dat
20250923_220637,auto,1,10,auto_s1_ppc8_r10_20250923_220637,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,8,128,128,128,200,279074872862.3095,,279082431820.133,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc8_r10_20250923_220637/simOutput/He4_energyHistogram_all.dat
20250923_220824,auto,1,1,auto_s1_ppc9_r1_20250923_220824,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,9,128,128,128,200,279074872862.3095,,279025050400.292,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc9_r1_20250923_220824/simOutput/He4_energyHistogram_all.dat
20250923_221255,auto,1,2,auto_s1_ppc9_r2_20250923_221255,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,9,128,128,128,200,279074872862.3095,,279078604430.1151,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc9_r2_20250923_221255/simOutput/He4_energyHistogram_all.dat
20250923_221444,auto,1,3,auto_s1_ppc9_r3_20250923_221444,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,9,128,128,128,200,279074872862.3095,,279073510029.3521,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc9_r3_20250923_221444/simOutput/He4_energyHistogram_all.dat
20250923_221632,auto,1,4,auto_s1_ppc9_r4_20250923_221632,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,9,128,128,128,200,279074872862.3095,,279078006691.8503,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc9_r4_20250923_221632/simOutput/He4_energyHistogram_all.dat
20250923_221821,auto,1,5,auto_s1_ppc9_r5_20250923_221821,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,9,128,128,128,200,279074872862.3095,,279145473194.3176,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc9_r5_20250923_221821/simOutput/He4_energyHistogram_all.dat
20250923_222009,auto,1,6,auto_s1_ppc9_r6_20250923_222009,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,9,128,128,128,200,279074872862.3095,,279061753147.4481,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc9_r6_20250923_222009/simOutput/He4_energyHistogram_all.dat
20250923_222158,auto,1,7,auto_s1_ppc9_r7_20250923_222158,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,9,128,128,128,200,279074872862.3095,,279041204276.3487,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc9_r7_20250923_222158/simOutput/He4_energyHistogram_all.dat
20250923_222346,auto,1,8,auto_s1_ppc9_r8_20250923_222346,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,9,128,128,128,200,279074872862.3095,,279009533580.5215,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc9_r8_20250923_222346/simOutput/He4_energyHistogram_all.dat
20250923_222535,auto,1,9,auto_s1_ppc9_r9_20250923_222535,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,9,128,128,128,200,279074872862.3095,,278974031803.0634,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc9_r9_20250923_222535/simOutput/He4_energyHistogram_all.dat
20250923_222723,auto,1,10,auto_s1_ppc9_r10_20250923_222723,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,9,128,128,128,200,279074872862.3095,,279121445323.8705,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc9_r10_20250923_222723/simOutput/He4_energyHistogram_all.dat
20250923_222912,auto,1,1,auto_s1_ppc10_r1_20250923_222912,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,10,128,128,128,200,279074872862.3095,,279068909271.9702,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc10_r1_20250923_222912/simOutput/He4_energyHistogram_all.dat
20250923_223346,auto,1,2,auto_s1_ppc10_r2_20250923_223346,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,10,128,128,128,200,279074872862.3095,,279065543643.4202,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc10_r2_20250923_223346/simOutput/He4_energyHistogram_all.dat
20250923_223536,auto,1,3,auto_s1_ppc10_r3_20250923_223536,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,10,128,128,128,200,279074872862.3095,,279016643255.9866,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc10_r3_20250923_223536/simOutput/He4_energyHistogram_all.dat
20250923_223726,auto,1,4,auto_s1_ppc10_r4_20250923_223726,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,10,128,128,128,200,279074872862.3095,,279014470602.8866,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc10_r4_20250923_223726/simOutput/He4_energyHistogram_all.dat
20250923_223917,auto,1,5,auto_s1_ppc10_r5_20250923_223917,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,10,128,128,128,200,279074872862.3095,,279095805110.7341,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc10_r5_20250923_223917/simOutput/He4_energyHistogram_all.dat
20250923_224107,auto,1,6,auto_s1_ppc10_r6_20250923_224107,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,10,128,128,128,200,279074872862.3095,,279104779678.9498,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc10_r6_20250923_224107/simOutput/He4_energyHistogram_all.dat
20250923_224257,auto,1,7,auto_s1_ppc10_r7_20250923_224257,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,10,128,128,128,200,279074872862.3095,,279004751036.0912,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc10_r7_20250923_224257/simOutput/He4_energyHistogram_all.dat
20250923_224448,auto,1,8,auto_s1_ppc10_r8_20250923_224448,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,10,128,128,128,200,279074872862.3095,,279042227015.0905,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc10_r8_20250923_224448/simOutput/He4_energyHistogram_all.dat
20250923_224638,auto,1,9,auto_s1_ppc10_r9_20250923_224638,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,10,128,128,128,200,279074872862.3095,,279075638266.2618,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc10_r9_20250923_224638/simOutput/He4_energyHistogram_all.dat
20250923_224829,auto,1,10,auto_s1_ppc10_r10_20250923_224829,1.00019443,8.956844e-16,6.405134e-06,3.400977e-07,8.956844e-16,5.633842e+28,10,128,128,128,200,279074872862.3095,,279078415471.9173,874.7327149396614,11817129.037206106,1.3168760224732798e-29,3.154056542000492e-12,1.7913688064055075e-13,/home/optolo43/../optolo43/auto_s1_ppc10_r10_20250923_224829/simOutput/He4_energyHistogram_all.dat
20250923_225019,auto,2,1,auto_s2_ppc1_r1_20250923_225019,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,1,128,128,128,200,141113115960.22623,,141064716860.2794,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc1_r1_20250923_225019/simOutput/He4_energyHistogram_all.dat
20250923_225426,auto,2,2,auto_s2_ppc1_r2_20250923_225426,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,1,128,128,128,200,141113115960.22623,,141089877159.1334,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc1_r2_20250923_225426/simOutput/He4_energyHistogram_all.dat
20250923_225549,auto,2,3,auto_s2_ppc1_r3_20250923_225549,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,1,128,128,128,200,141113115960.22623,,141052021085.122,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc1_r3_20250923_225549/simOutput/He4_energyHistogram_all.dat
20250923_225712,auto,2,4,auto_s2_ppc1_r4_20250923_225712,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,1,128,128,128,200,141113115960.22623,,141031246994.7664,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc1_r4_20250923_225712/simOutput/He4_energyHistogram_all.dat
20250923_225835,auto,2,5,auto_s2_ppc1_r5_20250923_225835,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,1,128,128,128,200,141113115960.22623,,141044436795.5751,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc1_r5_20250923_225835/simOutput/He4_energyHistogram_all.dat
20250923_225959,auto,2,6,auto_s2_ppc1_r6_20250923_225959,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,1,128,128,128,200,141113115960.22623,,140956193722.2799,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc1_r6_20250923_225959/simOutput/He4_energyHistogram_all.dat
20250923_230122,auto,2,7,auto_s2_ppc1_r7_20250923_230122,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,1,128,128,128,200,141113115960.22623,,140966152671.6834,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc1_r7_20250923_230122/simOutput/He4_energyHistogram_all.dat
20250923_230245,auto,2,8,auto_s2_ppc1_r8_20250923_230245,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,1,128,128,128,200,141113115960.22623,,141123809627.378,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc1_r8_20250923_230245/simOutput/He4_energyHistogram_all.dat
20250923_230408,auto,2,9,auto_s2_ppc1_r9_20250923_230408,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,1,128,128,128,200,141113115960.22623,,141151014391.1069,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc1_r9_20250923_230408/simOutput/He4_energyHistogram_all.dat
20250923_230532,auto,2,10,auto_s2_ppc1_r10_20250923_230532,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,1,128,128,128,200,141113115960.22623,,141084864651.5935,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc1_r10_20250923_230532/simOutput/He4_energyHistogram_all.dat
20250923_230655,auto,2,1,auto_s2_ppc2_r1_20250923_230655,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,2,128,128,128,200,141113115960.22623,,141100734240.4991,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc2_r1_20250923_230655/simOutput/He4_energyHistogram_all.dat
20250923_231110,auto,2,2,auto_s2_ppc2_r2_20250923_231110,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,2,128,128,128,200,141113115960.22623,,141218773537.4835,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc2_r2_20250923_231110/simOutput/He4_energyHistogram_all.dat
20250923_231243,auto,2,3,auto_s2_ppc2_r3_20250923_231243,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,2,128,128,128,200,141113115960.22623,,141140485699.5028,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc2_r3_20250923_231243/simOutput/He4_energyHistogram_all.dat
20250923_231415,auto,2,4,auto_s2_ppc2_r4_20250923_231415,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,2,128,128,128,200,141113115960.22623,,141136107915.3643,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc2_r4_20250923_231415/simOutput/He4_energyHistogram_all.dat
20250923_231547,auto,2,5,auto_s2_ppc2_r5_20250923_231547,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,2,128,128,128,200,141113115960.22623,,141063240515.6904,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc2_r5_20250923_231547/simOutput/He4_energyHistogram_all.dat
